Sample Time [ns],Sensor Type,val1,val2,val3
92319191678206,1,-2.9335938,-9.734375,0.00957489
92319155799361,2,201.5,1.5,-313.75
92319150930592,3,-0.39892578,1.7675781,0.28930664
92319201778206,1,-2.8066406,-10.8828125,0.004787445
92319165899361,2,201,0.2998047,-314.5
92319161030592,3,-0.1829834,1.640625,0.2626953
92319211878206,1,-2.3613281,-11.25,0.48120117
92319175999361,2,201,0.2998047,-314.5
92319171130592,3,0.28393555,1.4941406,0.22338867
92319221978206,1,-2.1523438,-10.703125,0.38305664
92319186099361,2,199.75,0.89990234,-314.25
92319181230592,3,0.6479492,1.3818359,0.15856934
92319232078206,1,-1.8955078,-9.796875,-0.11730957
92319196199361,2,199.75,0.89990234,-314.25
92319191330592,3,0.7832031,1.2724609,0.07550049
92319242178206,1,-1.8955078,-9.796875,-0.11730957
92319206299361,2,200.875,1.5,-313.75
92319201430592,3,0.6669922,1.2373047,0.031921387
92319252278206,1,-1.4189453,-8.8125,-1.1582031
92319216399361,2,200.875,1.5,-313.75
92319211530592,3,0.40429688,1.28125,0.008506775
92319262378206,1,-1.1464844,-8.890625,-2.2109375
92319226499361,2,198.75,1.7998047,-315
92319221630592,3,0.012763977,1.3193359,0.025527954
92319272478206,1,-1.328125,-9.6796875,-1.8212891
92319236599361,2,198.75,1.7998047,-315
92319231730592,3,0.012763977,1.3193359,0.025527954
92319282578206,1,-1.9960938,-9.1640625,0.004787445
92319246699361,2,199.5,1.1992188,-313
92319241830592,3,-0.34570312,1.3105469,0.12023926
92319292678206,1,-2.4296875,-9.109375,0.66796875
92319256799361,2,198.125,1.5,-313
92319251930592,3,-0.42138672,1.2929688,0.17980957
92319302778206,1,-2.4082031,-10.140625,0.12927246
92319266899361,2,198.125,1.5,-313
92319262030592,3,-0.3425293,1.2265625,0.12548828
92319312878206,1,-2.1523438,-10.9453125,0.0071792603
92319276999361,2,197.75,1.7998047,-312
92319272130592,3,-0.12451172,1.0849609,0.09893799
92319322978206,1,-1.9169922,-10.765625,-0.20825195
92319287099361,2,197.75,1.7998047,-312
92319282230592,3,0.17016602,0.98095703,0.08404541
92319333078206,1,-1.7207031,-9.9609375,-0.57177734
92319297199361,2,198.25,1.5,-311
92319292330592,3,0.3894043,0.92041016,0.041503906
92319343178206,1,-1.6201172,-9.0390625,-1.1318359
92319307299361,2,198.25,1.5,-311
92319302430592,3,0.37231445,0.90527344,0.025527954
92319353278206,1,-1.5029297,-8.578125,-1.8740234
92319317399361,2,197.5,0.89990234,-311.5
92319312530592,3,0.17346191,0.9296875,0.04043579
92319363378206,1,-1.5195312,-8.90625,-2.28125
92319327499361,2,197.5,0.89990234,-311.5
92319322630592,3,-0.08618164,0.97753906,0.07763672
92319373478206,1,-1.7041016,-9.109375,-2.078125
92319337599361,2,197.75,0.89990234,-310.75
92319332730592,3,-0.3149414,1.0419922,0.14575195
92319383578206,1,-2.0292969,-9.203125,-1.9511719
92319347699361,2,197,0.2998047,-310.75
92319342830592,3,-0.34350586,1.15625,0.21911621
92319393678206,1,-2.4824219,-9.5625,-2.0605469
92319357799361,2,197,0.2998047,-310.75
92319352930592,3,-0.19897461,1.265625,0.27026367
92319403778206,1,-2.8203125,-10.0625,-1.5800781
92319367899361,2,196.125,1.5,-309.75
92319363030592,3,0.06384277,1.2792969,0.30639648
92319413878206,1,-2.8007812,-10.2421875,-1.4599609
92319377999361,2,196.125,1.5,-309.75
92319373130592,3,0.3713379,1.2333984,0.30419922
92319423978206,1,-2.4023438,-10.03125,-1.6230469
92319388099361,2,196.875,1.7998047,-311
92319383230592,3,0.6977539,1.1699219,0.24902344
92319434078206,1,-2.0722656,-9.3125,-1.9462891
92319398199361,2,196.875,1.7998047,-311
92319393330592,3,0.87353516,1.1337891,0.21069336
92319444178206,1,-1.8554688,-8.71875,-2.1113281
92319408299361,2,195.875,1.7998047,-311
92319403430592,3,0.8105469,1.0849609,0.1829834
92319454278206,1,-1.6083984,-8.6328125,-2.1894531
92319418399361,2,195.875,1.7998047,-311
92319413530592,3,0.49145508,1.0439453,0.15856934
92319464378206,1,-1.4482422,-8.6484375,-2.3964844
92319428499361,2,196.5,0.89990234,-312.25
92319423630592,3,0.0680542,1.0498047,0.16699219
92319474478206,1,-1.4746094,-8.625,-2.3808594
92319438599361,2,195.25,0.5996094,-310.75
92319433730592,3,-0.28198242,1.0849609,0.21704102
92319484578206,1,-1.7880859,-8.7421875,-1.3261719
92319448699361,2,195.25,0.5996094,-310.75
92319443830592,3,-0.4819336,1.0966797,0.28198242
92319494678206,1,-2.3183594,-9.4296875,-0.20825195
92319458799361,2,194.25,1.5,-310.75
92319453930592,3,-0.50634766,1.0683594,0.31054688
92319504778206,1,-2.4785156,-10.2578125,-0.19628906
92319468899361,2,194.25,1.5,-310.75
92319464030592,3,-0.32983398,0.9682617,0.28076172
92319514878206,1,-2.0507812,-10.71875,-0.5864258
92319478999361,2,195.5,1.5,-311
92319474130592,3,0.029785156,0.8095703,0.21911621
92319524978206,1,-1.6035156,-10.421875,-0.89746094
92319489099361,2,195.5,1.5,-311
92319484230592,3,0.3840332,0.69140625,0.17016602
92319535078206,1,-1.5654297,-9.703125,-0.9501953
92319499199361,2,194.625,0.89990234,-309
92319494330592,3,0.54248047,0.609375,0.15319824
92319545178206,1,-1.6582031,-9.046875,-0.6508789
92319509299361,2,194.625,0.89990234,-309
92319504430592,3,0.39257812,0.51904297,0.13830566
92319555278206,1,-1.5771484,-8.71875,-0.59375
92319519399361,2,196,0.89990234,-309.5
92319514530592,3,0.06274414,0.46069336,0.1340332
92319565378206,1,-1.3857422,-8.9609375,-0.92626953
92319529499361,2,194.625,0.89990234,-309
92319524630592,3,-0.22021484,0.46484375,0.15429688
92319575478206,1,-1.4238281,-9.3828125,-1.3164062
92319539599361,2,194.625,0.89990234,-309
92319534730592,3,-0.39257812,0.50439453,0.18725586
92319585578206,1,-1.6464844,-9.5078125,-1.4335938
92319549699361,2,194.5,0.5996094,-310.5
92319544830592,3,-0.47973633,0.5678711,0.23620605
92319595678206,1,-1.9101562,-9.5234375,-1.5917969
92319559799361,2,194.5,0.5996094,-310.5
92319554930592,3,-0.4597168,0.6435547,0.28393555
92319605778206,1,-2.0292969,-9.7421875,-1.9960938
92319569899361,2,195.25,0,-309
92319565030592,3,-0.34472656,0.72216797,0.32226562
92319615878206,1,-2.0996094,-9.8828125,-2.3613281
92319579999361,2,195.25,0,-309
92319575130592,3,-0.16174316,0.8022461,0.3618164
92319625978206,1,-2.1972656,-9.8125,-2.515625
92319590099361,2,194.625,0,-309
92319585230592,3,0.05001831,0.8881836,0.40112305
92319636078206,1,-2.3242188,-9.6015625,-2.1894531
92319600199361,2,194.625,0,-309
92319595330592,3,0.23730469,0.9692383,0.43408203
92319646178206,1,-2.5683594,-9.40625,-1.5390625
92319610299361,2,195.25,-0.5996094,-309
92319605430592,3,0.3564453,1.0175781,0.4489746
92319656278206,1,-2.6855469,-9.4609375,-1.2353516
92319620399361,2,194.25,0,-308.25
92319615530592,3,0.42871094,0.98535156,0.43310547
92319666378206,1,-2.3828125,-9.875,-1.2568359
92319630499361,2,194.25,0,-308.25
92319625630592,3,0.5263672,0.88964844,0.40014648
92319676478206,1,-2.0703125,-9.9921875,-1.265625
92319640599361,2,193.375,0.89990234,-307.5
92319635730592,3,0.609375,0.77246094,0.36499023
92319686578206,1,-1.8574219,-9.625,-1.2470703
92319650699361,2,193.375,0.89990234,-307.5
92319645830592,3,0.6254883,0.6713867,0.3383789
92319696678206,1,-1.7978516,-9.2734375,-1.1943359
92319660799361,2,194.5,0.2998047,-308
92319655930592,3,0.5415039,0.58496094,0.31274414
92319706778206,1,-1.7451172,-9.109375,-1.2089844
92319670899361,2,194.5,0.2998047,-308
92319666030592,3,0.34033203,0.5107422,0.29248047
92319716878206,1,-1.65625,-9.140625,-1.2705078
92319680999361,2,193.875,1.1992188,-310
92319676130592,3,0.10003662,0.4597168,0.27539062
92319726978206,1,-1.7089844,-9.484375,-1.0957031
92319691099361,2,193.875,1.1992188,-310
92319686230592,3,-0.08190918,0.42871094,0.26904297
92319737078206,1,-1.859375,-9.859375,-0.90234375
92319701199361,2,195.625,0,-309
92319696330592,3,-0.15637207,0.3947754,0.26049805
92319747178206,1,-1.921875,-10.1328125,-0.9477539
92319711299361,2,195.625,0,-309
92319706430592,3,-0.08508301,0.3564453,0.25317383
92319757278206,1,-1.8476562,-10.2734375,-0.9165039
92319721399361,2,194.125,0,-309.75
92319716530592,3,0.0680542,0.31713867,0.23510742
92319767378206,1,-1.7402344,-10.140625,-0.9121094
92319731499361,2,193.875,0.89990234,-308.25
92319726630592,3,0.19787598,0.28930664,0.2084961
92319777478206,1,-1.7207031,-9.9921875,-0.9526367
92319741599361,2,193.875,0.89990234,-308.25
92319736730592,3,0.28393555,0.27978516,0.18835449
92319787578206,1,-1.7587891,-9.8671875,-1.0771484
92319751699361,2,195.25,0.2998047,-310
92319746830592,3,0.30737305,0.2861328,0.16918945
92319797678206,1,-1.75,-9.734375,-1.0644531
92319761799361,2,195.25,0.2998047,-310
92319756930592,3,0.27978516,0.28833008,0.15100098
92319807778206,1,-1.7470703,-9.71875,-0.9477539
92319771899361,2,194.5,0.89990234,-309.75
92319767030592,3,0.2265625,0.30200195,0.1394043
92319817878206,1,-1.8212891,-9.8828125,-0.7636719
92319781999361,2,194.5,0.89990234,-309.75
92319777130592,3,0.16271973,0.3149414,0.123413086
92319827978206,1,-1.9648438,-10.09375,-0.66796875
92319792099361,2,194.25,0.89990234,-310.75
92319787230592,3,0.08935547,0.28076172,0.10424805
92319838078206,1,-1.9248047,-10.1484375,-0.7636719
92319802199361,2,194.25,0.89990234,-310.75
92319797330592,3,0.06384277,0.22241211,0.0904541
92319848178206,1,-1.8242188,-10.125,-0.8833008
92319812299361,2,193.875,0.89990234,-307.75
92319807430592,3,0.10107422,0.16174316,0.07873535
92319858278206,1,-1.7783203,-9.953125,-0.86865234
92319822399361,2,193.875,0.2998047,-309.5
92319817530592,3,0.117004395,0.10534668,0.06384277
92319868378206,1,-1.7373047,-9.671875,-0.87841797
92319832499361,2,193.875,0.2998047,-309.5
92319827630592,3,0.10424805,0.052124023,0.046813965
92319878478206,1,-1.7324219,-9.625,-0.8256836
92319842599361,2,195.125,0.2998047,-308
92319837730592,3,0.044677734,0.010635376,0.030853271
92319888578206,1,-1.7373047,-9.6796875,-0.86621094
92319852699361,2,195.125,0.2998047,-308
92319847830592,3,-0.03616333,-0.02659607,0.01914978
92319898678206,1,-1.7021484,-9.7421875,-1.0644531
92319862799361,2,194.125,-0.89990234,-309.25
92319857930592,3,-0.07128906,-0.041503906,0.010635376
92319908778206,1,-1.7568359,-9.7890625,-1.1992188
92319872899361,2,194.125,-0.89990234,-309.25
92319868030592,3,-0.05105591,-0.039367676,0.0031909943
92319918878206,1,-1.7880859,-9.7734375,-1.2851562
92319882999361,2,193.875,0.5996094,-308.25
92319878130592,3,-0.0063819885,-0.03616333,-0.008506775
92319928978206,1,-1.7949219,-9.7265625,-1.4433594
92319893099361,2,193.875,0.5996094,-308.25
92319888230592,3,0.039367676,-0.013832092,-0.018081665
92319939078206,1,-1.7900391,-9.7265625,-1.6328125
92319903199361,2,194.125,0,-309.75
92319898330592,3,0.07659912,0.008506775,-0.027664185
92319949178206,1,-1.8115234,-9.7265625,-1.71875
92319913299361,2,194.25,1.5,-309
92319908430592,3,0.10638428,0.025527954,-0.0287323
92319959278206,1,-1.8359375,-9.84375,-1.7353516
92319923399361,2,194.25,1.5,-309
92319918530592,3,0.123413086,0.04574585,-0.027664185
92319969378206,1,-1.8359375,-9.84375,-1.7353516
92319933499361,2,194.5,0.2998047,-309.25
92319928630592,3,0.11065674,0.039367676,-0.031921387
92319979478206,1,-1.8642578,-9.703125,-1.6875
92319943599361,2,194.5,0.2998047,-309.25
92319938730592,3,0.09362793,0.031921387,-0.0287323
92319989578206,1,-1.8808594,-9.4765625,-1.6806641
92319953699361,2,195.125,0.2998047,-309.25
92319948830592,3,0.04788208,0.031921387,-0.03829956
92319999678206,1,-1.9150391,-9.4140625,-1.6757812
92319963799361,2,195.125,0.2998047,-309.25
92319958930592,3,-0.024475098,0.01914978,-0.052124023
92320009778206,1,-1.953125,-9.46875,-1.75
92319973899361,2,194.25,1.5,-309
92319969030592,3,-0.054260254,0.0031909943,-0.05319214
92320019878206,1,-1.9482422,-9.59375,-1.75
92319983999361,2,194.25,1.5,-309
92319979130592,3,-0.054260254,0.0031909943,-0.05319214
92320029978206,1,-1.9414062,-9.6171875,-1.6611328
92319994099361,2,195,0.5996094,-308.25
92319989230592,3,-0.03829956,-0.010635376,-0.056396484
92320040078206,1,-1.9414062,-9.5546875,-1.5888672
92320004199361,2,193.75,1.1992188,-309.75
92319999330592,3,-0.014892578,-0.020217896,-0.059570312
92320050178206,1,-1.9677734,-9.5390625,-1.625
92320014299361,2,193.75,1.1992188,-309.75
92320009430592,3,-0.0031909943,-0.025527954,-0.06384277
92320060278206,1,-1.9990234,-9.625,-1.6630859
92320024399361,2,192.875,0.89990234,-309.5
92320019530592,3,-0.007446289,-0.032989502,-0.0670166
92320070378206,1,-2,-9.6796875,-1.5820312
92320034499361,2,192.875,0.89990234,-309.5
92320029630592,3,-0.00957489,-0.04574585,-0.07019043
92320080478206,1,-1.9677734,-9.7265625,-1.4384766
92320044599361,2,193,0.89990234,-310.5
92320039730592,3,0.03616333,-0.052124023,-0.0680542
92320090578206,1,-1.9697266,-9.7734375,-1.2324219
92320054699361,2,193,0.89990234,-310.5
92320049830592,3,0.08404541,-0.05105591,-0.07977295
92320100678206,1,-1.9482422,-9.6796875,-1.0742188
92320064799361,2,194.125,1.7998047,-309.75
92320059930592,3,0.10638428,-0.07128906,-0.09466553
92320110778206,1,-1.921875,-9.6875,-0.9863281
92320074899361,2,194.125,1.7998047,-309.75
92320070030592,3,0.123413086,-0.0925293,-0.10321045
92320120878206,1,-1.9267578,-9.703125,-0.81640625
92320084999361,2,192.875,0,-309.5
92320080130592,3,0.1159668,-0.12976074,-0.11810303
92320130978206,1,-1.9296875,-9.7109375,-0.49316406
92320095099361,2,194.125,1.1992188,-308.5
92320090230592,3,0.09790039,-0.1850586,-0.121276855
92320141078206,1,-1.9033203,-9.7890625,-0.24414062
92320105199361,2,194.125,1.1992188,-308.5
92320100330592,3,0.09790039,-0.23620605,-0.12548828
92320151178206,1,-1.8935547,-9.9140625,-0.0670166
92320115299361,2,193.75,1.1992188,-311
92320110430592,3,0.10424805,-0.29370117,-0.14685059
92320161278206,1,-1.8837891,-10.15625,0.12207031
92320125399361,2,193.75,1.1992188,-311
92320120530592,3,0.14038086,-0.38085938,-0.16809082
92320171378206,1,-1.8525391,-10.0703125,0.16040039
92320135499361,2,194.125,0,-308.5
92320130630592,3,0.13195801,-0.4777832,-0.19787598
92320181478206,1,-1.8291016,-9.8359375,0.16992188
92320145599361,2,194.125,0,-308.5
92320140730592,3,0.10852051,-0.57421875,-0.2244873
92320191578206,1,-1.8359375,-9.828125,0.2824707
92320155699361,2,195,1.1992188,-309.5
92320150830592,3,0.020217896,-0.68408203,-0.2479248
92320201678206,1,-1.8408203,-9.765625,0.2536621
92320165799361,2,195,1.1992188,-309.5
92320160930592,3,-0.15002441,-0.7915039,-0.2788086
92320211778206,1,-1.7832031,-9.75,0.04788208
92320175899361,2,193.25,1.5,-310.75
92320171030592,3,-0.29052734,-0.8833008,-0.29785156
92320221878206,1,-1.6875,-9.9765625,-0.1315918
92320185999361,2,193.25,1.5,-310.75
92320181130592,3,-0.3605957,-0.9555664,-0.31176758
92320231978206,1,-1.6806641,-10.03125,-0.24169922
92320196099361,2,195.25,1.5,-310.75
92320191230592,3,-0.38183594,-1.0126953,-0.32983398
92320242078206,1,-1.7021484,-9.953125,-0.2631836
92320206199361,2,194.125,0.89990234,-311.5
92320201330592,3,-0.31713867,-1.0576172,-0.33520508
92320252178206,1,-1.7158203,-10.0546875,-0.36621094
92320216299361,2,194.125,0.89990234,-311.5
92320211430592,3,-0.21594238,-1.0742188,-0.34570312
92320262278206,1,-1.7617188,-10.1015625,-0.5527344
92320226399361,2,193.875,1.5,-310
92320221530592,3,-0.14782715,-1.0966797,-0.3701172
92320272378206,1,-1.7421875,-10.03125,-0.6533203
92320236499361,2,193.875,1.5,-310
92320231630592,3,-0.10321045,-1.1269531,-0.3840332
92320282478206,1,-1.7470703,-9.8984375,-0.60058594
92320246599361,2,194.625,1.1992188,-310.75
92320241730592,3,-0.11065674,-1.1533203,-0.40112305
92320292578206,1,-1.7373047,-9.71875,-0.5551758
92320256699361,2,194.625,1.1992188,-310.75
92320251830592,3,-0.19580078,-1.1708984,-0.42016602
92320302678206,1,-1.7617188,-9.65625,-0.63671875
92320266799361,2,195.875,1.7998047,-310.5
92320261930592,3,-0.35742188,-1.1865234,-0.43725586
92320312778206,1,-1.8261719,-9.671875,-0.60058594
92320276899361,2,195.875,1.7998047,-310.5
92320272030592,3,-0.5498047,-1.2216797,-0.46069336
92320322878206,1,-1.8720703,-9.734375,-0.51220703
92320286999361,2,194.75,1.5,-311.5
92320282130592,3,-0.69384766,-1.2763672,-0.46069336
92320332978206,1,-1.8984375,-9.8125,-0.53125
92320297099361,2,196.375,0.5996094,-310.75
92320292230592,3,-0.7573242,-1.3330078,-0.47460938
92320343078206,1,-1.890625,-9.9375,-0.5957031
92320307199361,2,196.375,0.5996094,-310.75
92320302330592,3,-0.75878906,-1.3945312,-0.49682617
92320353178206,1,-1.8427734,-10.09375,-0.8857422
92320317299361,2,194.75,1.1992188,-311.5
92320312430592,3,-0.70654297,-1.4160156,-0.5136719
92320363278206,1,-1.9072266,-10.0859375,-0.99316406
92320327399361,2,194.75,1.1992188,-311.5
92320322530592,3,-0.6147461,-1.4248047,-0.52246094
92320373378206,1,-1.9462891,-9.8515625,-0.8496094
92320337499361,2,195.125,0.5996094,-311.5
92320332630592,3,-0.50634766,-1.4404297,-0.5209961
92320383478206,1,-1.9316406,-9.734375,-1.0888672
92320347599361,2,195.125,0.5996094,-311.5
92320342730592,3,-0.4182129,-1.4287109,-0.5307617
92320393578206,1,-1.9746094,-9.84375,-1.5986328
92320357699361,2,196,1.1992188,-310.75
92320352830592,3,-0.33520508,-1.4042969,-0.5371094
92320403678206,1,-2.0292969,-9.9296875,-1.7470703
92320367799361,2,196,1.1992188,-310.75
92320362930592,3,-0.2319336,-1.4023438,-0.5180664
92320413778206,1,-2.0058594,-9.765625,-1.5361328
92320377899361,2,195.875,1.1992188,-312.25
92320373030592,3,-0.1394043,-1.4033203,-0.49047852
92320423878206,1,-2.0078125,-9.609375,-1.5029297
92320387999361,2,195.625,0,-311.25
92320383130592,3,-0.08404541,-1.3847656,-0.48632812
92320433978206,1,-2.0253906,-9.671875,-1.8525391
92320398099361,2,195.625,0,-311.25
92320393230592,3,-0.042541504,-1.3476562,-0.4831543
92320444078206,1,-1.9960938,-9.640625,-2.0292969
92320408199361,2,196.5,2.0996094,-311
92320403330592,3,-0.014892578,-1.3251953,-0.47558594
92320454178206,1,-1.9863281,-9.5078125,-2.0253906
92320418299361,2,196.5,2.0996094,-311
92320413430592,3,0.04043579,-1.3183594,-0.45751953
92320464278206,1,-1.9433594,-9.4296875,-2.1601562
92320428399361,2,195.5,0.89990234,-311.5
92320423530592,3,0.09790039,-1.3076172,-0.44580078
92320474378206,1,-1.921875,-9.4375,-2.2636719
92320438499361,2,195.5,0.89990234,-311.5
92320433630592,3,0.11383057,-1.2900391,-0.4350586
92320484478206,1,-1.9365234,-9.203125,-2.3339844
92320448599361,2,197,1.7998047,-312.5
92320443730592,3,0.05532837,-1.2763672,-0.42773438
92320494578206,1,-1.9101562,-9.078125,-2.2402344
92320458699361,2,197,1.7998047,-312.5
92320453830592,3,-0.013832092,-1.2666016,-0.40844727
92320504678206,1,-1.9150391,-9.0234375,-2.0605469
92320468799361,2,196.5,2.3984375,-312.75
92320463930592,3,-0.10107422,-1.2773438,-0.3894043
92320514778206,1,-1.75,-9.1015625,-2.2011719
92320478899361,2,196.5,2.0996094,-313.5
92320474030592,3,-0.15527344,-1.2744141,-0.3894043
92320524878206,1,-1.6347656,-9.2734375,-2.3066406
92320488999361,2,196.5,2.0996094,-313.5
92320484130592,3,-0.16809082,-1.2597656,-0.39257812
92320534978206,1,-1.5654297,-9.3046875,-2.2285156
92320499099361,2,198.375,1.5,-314.25
92320494230592,3,-0.16271973,-1.2597656,-0.37768555
92320545078206,1,-1.5292969,-9.09375,-2.1445312
92320509199361,2,198.375,1.5,-314.25
92320504330592,3,-0.14782715,-1.2548828,-0.35742188
92320555178206,1,-1.4882812,-9,-2.0410156
92320519299361,2,197,2.0996094,-313
92320514430592,3,-0.13720703,-1.2314453,-0.3371582
92320565278206,1,-1.5322266,-9.109375,-1.7734375
92320529399361,2,197,2.0996094,-313
92320524530592,3,-0.13830566,-1.2138672,-0.3149414
92320575378206,1,-1.5458984,-9.265625,-1.6630859
92320539499361,2,196.875,2.6992188,-312.75
92320534630592,3,-0.14575195,-1.2080078,-0.30200195
92320585478206,1,-1.5126953,-9.28125,-1.7041016
92320549599361,2,196.875,2.6992188,-312.75
92320544730592,3,-0.13085938,-1.203125,-0.29248047
92320595578206,1,-1.4501953,-9.3203125,-1.6152344
92320559699361,2,197.875,2.3984375,-314
92320554830592,3,-0.12451172,-1.2041016,-0.2775879
92320605678206,1,-1.4316406,-9.2890625,-1.5058594
92320569799361,2,197.25,2.0996094,-315.75
92320564930592,3,-0.17346191,-1.21875,-0.26708984
92320615778206,1,-1.3808594,-9.3203125,-1.6279297
92320579899361,2,197.25,2.0996094,-315.75
92320575030592,3,-0.23620605,-1.2158203,-0.2541504
92320625878206,1,-1.3759766,-9.5234375,-1.6630859
92320589999361,2,198.25,2.6992188,-314.5
92320585130592,3,-0.27539062,-1.2128906,-0.24047852
92320635978206,1,-1.3232422,-9.765625,-1.5078125
92320600099361,2,198.25,2.6992188,-314.5
92320595230592,3,-0.25317383,-1.2138672,-0.21594238
92320646078206,1,-1.3642578,-9.875,-1.2783203
92320610199361,2,197.5,2.3984375,-314.5
92320605330592,3,-0.16381836,-1.1982422,-0.19787598
92320656178206,1,-1.4931641,-9.78125,-1.2832031
92320620299361,2,197.5,2.3984375,-314.5
92320615430592,3,-0.037231445,-1.1777344,-0.19470215
92320666278206,1,-1.5097656,-9.8515625,-1.2871094
92320630399361,2,197.875,2.3984375,-315.75
92320625530592,3,0.08087158,-1.1757812,-0.19360352
92320676378206,1,-1.453125,-9.96875,-1.2392578
92320640499361,2,197.875,2.3984375,-315.75
92320635630592,3,0.17346191,-1.1835938,-0.19580078
92320686478206,1,-1.3642578,-9.9453125,-0.9863281
92320650599361,2,199.125,3,-316.75
92320645730592,3,0.23730469,-1.1953125,-0.20214844
92320696578206,1,-1.2519531,-9.75,-0.9526367
92320660699361,2,199.125,3,-316.75
92320655830592,3,0.22131348,-1.2021484,-0.22766113
92320706678206,1,-1.1054688,-9.6640625,-1.2470703
92320670799361,2,198.375,3,-316
92320665930592,3,0.123413086,-1.2167969,-0.24572754
92320716778206,1,-0.92626953,-9.7890625,-1.4355469
92320680899361,2,199.75,2.3984375,-316.75
92320676030592,3,0.0031909943,-1.2519531,-0.24475098
92320726878206,1,-0.9121094,-9.8359375,-1.2900391
92320690999361,2,199.75,2.3984375,-316.75
92320686130592,3,-0.09466553,-1.2871094,-0.24475098
92320736978206,1,-0.9121094,-9.8359375,-1.2900391
92320701099361,2,199.125,3,-318.5
92320696230592,3,-0.17126465,-1.2988281,-0.25
92320747078206,1,-0.9550781,-9.6484375,-1.4267578
92320711199361,2,199.125,3,-318.5
92320706330592,3,-0.2298584,-1.2949219,-0.2553711
92320757178206,1,-0.99560547,-9.640625,-1.5625
92320721299361,2,199.125,2.0996094,-318.5
92320716430592,3,-0.29248047,-1.3027344,-0.24902344
92320767278206,1,-1.0361328,-9.7734375,-1.6777344
92320731399361,2,199.125,2.0996094,-318.5
92320726530592,3,-0.29052734,-1.2958984,-0.24682617
92320777378206,1,-1.0478516,-9.8359375,-1.8720703
92320741499361,2,200,3.2988281,-318.25
92320736630592,3,-0.29052734,-1.2958984,-0.24682617
92320787478206,1,-1.1826172,-9.828125,-1.9892578
92320751599361,2,200,3.2988281,-318.25
92320746730592,3,-0.2626953,-1.2783203,-0.2541504
92320797578206,1,-1.3232422,-9.828125,-1.9960938
92320761699361,2,199.625,3,-320.5
92320756830592,3,-0.23828125,-1.2636719,-0.25732422
92320807678206,1,-1.4072266,-9.875,-2.1542969
92320771799361,2,200.375,2.0996094,-320
92320766930592,3,-0.20959473,-1.2460938,-0.25732422
92320817778206,1,-1.4716797,-9.9921875,-2.2753906
92320781899361,2,200.375,2.0996094,-320
92320777030592,3,-0.16271973,-1.2197266,-0.2626953
92320827878206,1,-1.5654297,-10.0625,-2.0800781
92320791999361,2,200.125,2.6992188,-319
92320787130592,3,-0.09893799,-1.1962891,-0.25634766
92320837978206,1,-1.6347656,-10.0234375,-1.8427734
92320802099361,2,200.125,2.6992188,-319
92320797230592,3,-0.029785156,-1.1689453,-0.26171875
92320848078206,1,-1.5888672,-9.8515625,-1.6992188
92320812199361,2,200.875,3.5996094,-320.25
92320807330592,3,0.022338867,-1.1396484,-0.27978516
92320858178206,1,-1.4814453,-9.7890625,-1.5244141
92320822299361,2,200.875,3.5996094,-320.25
92320817430592,3,0.052124023,-1.1220703,-0.30200195
92320868278206,1,-1.3759766,-9.90625,-1.1054688
92320832399361,2,200.125,2.6992188,-321
92320827530592,3,0.04043579,-1.1455078,-0.32543945
92320878378206,1,-1.2109375,-9.9140625,-0.7036133
92320842499361,2,200.125,2.6992188,-321
92320837630592,3,0.022338867,-1.1982422,-0.35009766
92320888478206,1,-1.0048828,-9.8203125,-0.64160156
92320852599361,2,200.125,3.8984375,-321
92320847730592,3,0.0287323,-1.2421875,-0.3840332
92320898578206,1,-0.81396484,-9.75,-0.8183594
92320862699361,2,200.5,3.5996094,-321.5
92320857830592,3,0.02659607,-1.2841797,-0.4020996
92320908678206,1,-0.6821289,-9.7890625,-1.1894531
92320872799361,2,200.5,3.5996094,-321.5
92320867930592,3,0.012763977,-1.2939453,-0.40014648
92320918778206,1,-0.69873047,-9.9140625,-1.1826172
92320882899361,2,199.75,4.796875,-321.5
92320878030592,3,-0.0021266937,-1.2871094,-0.39160156
92320928878206,1,-0.75634766,-9.8828125,-1.1347656
92320892999361,2,199.75,4.796875,-321.5
92320888130592,3,-0.018081665,-1.2705078,-0.3798828
92320938978206,1,-0.93847656,-9.8125,-1.2373047
92320903099361,2,201,4.5,-321.25
92320898230592,3,-0.052124023,-1.2470703,-0.3713379
92320949078206,1,-1.0390625,-9.8984375,-1.4267578
92320913199361,2,201,4.5,-321.25
92320908330592,3,-0.10003662,-1.2333984,-0.3659668
92320959178206,1,-1.1679688,-10.1328125,-1.5507812
92320923299361,2,200.625,4.1992188,-321.25
92320918430592,3,-0.1159668,-1.2099609,-0.3564453
92320969278206,1,-1.3095703,-10.1875,-1.6630859
92320933399361,2,200.625,4.1992188,-321.25
92320928530592,3,-0.09790039,-1.1767578,-0.35424805
92320979378206,1,-1.3837891,-10.0625,-1.8408203
92320943499361,2,199.125,4.796875,-322
92320938630592,3,-0.08508301,-1.1396484,-0.36816406
92320989478206,1,-1.296875,-9.921875,-2.578125
92320953599361,2,200.875,5.0976562,-324.5
92320948730592,3,-0.0914917,-1.0722656,-0.37548828
92320999578206,1,-1.2685547,-10,-2.7636719
92320963699361,2,200.875,5.0976562,-324.5
92320958830592,3,-0.0670166,-1.015625,-0.3618164
92321009678206,1,-1.421875,-9.796875,-2.2851562
92320973799361,2,200.875,4.796875,-324
92320968930592,3,-0.030853271,-0.98095703,-0.33618164
